,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
192,21.5,1,25000.0,0,5.53,85.9,3.0,19.8,0,0,5.2,2.93,2.67,2.67,0,2,3,-2.7755575615628914e-17
193,18.3,0,67570.0,1,4.03,82.1,0.0,31.8,1,1,7.2,2.08,2.29,2.29,3,2,2,-2.7755575615628914e-17
194,21.4,0,51056.0,1,4.45,76.3,1.0,31.2,1,0,2.8,2.71,2.94,2.97,2,4,1,-2.7755575615628914e-17
195,21.8,1,78772.0,1,4.19,77.6,2.0,30.0,0,0,2.0,3.06,2.95,2.95,0,0,1,-2.7755575615628914e-17
196,19.1,0,80192.0,1,1.92,72.1,4.0,22.3,1,1,3.8,3.19,3.29,3.22,3,0,0,-2.7755575615628914e-17
197,21.3,0,25000.0,1,4.5,78.2,3.0,50.8,1,1,6.7,0.51,0.2200000000000002,0.18999999999999995,3,1,1,1.0
198,21.1,1,26553.0,0,2.78,89.4,0.0,34.8,0,0,5.0,2.63,3.2,3.24,2,0,1,-2.7755575615628914e-17
199,18.5,1,25000.0,1,2.88,89.2,0.0,23.8,1,0,7.1,1.1,1.4,1.4,0,0,1,-2.7755575615628914e-17
200,21.8,0,25000.0,1,4.68,80.6,2.0,34.0,0,0,7.8,1.81,2.04,2.15,1,3,2,-2.7755575615628914e-17
201,22.2,0,25000.0,1,5.68,80.7,3.0,52.0,1,0,3.8,2.0,2.07,2.07,0,4,2,1.0
202,23.4,0,29471.0,1,5.02,73.7,1.0,31.1,0,0,7.0,2.12,2.07,2.07,0,4,0,-2.7755575615628914e-17
203,23.3,0,25000.0,1,4.76,85.2,1.0,48.4,1,1,8.0,3.14,2.85,2.97,2,0,0,-2.7755575615628914e-17
204,18.0,1,29129.0,0,4.44,70.9,4.0,16.2,0,0,7.4,2.38,2.25,2.25,0,2,1,-2.7755575615628914e-17
205,18.9,1,105817.0,0,5.13,88.7,5.0,19.8,0,0,2.6,2.2,2.06,2.11,3,2,1,-2.7755575615628914e-17
206,22.1,0,25000.0,0,6.19,85.3,2.0,5.0,0,1,2.2,4.0,3.81,3.82,1,0,1,-2.7755575615628914e-17
207,22.1,1,33418.0,1,3.25,79.9,2.0,53.7,0,0,4.7,1.84,2.04,2.01,3,1,2,-2.7755575615628914e-17
208,22.1,0,51225.0,1,3.29,85.5,0.0,9.600000000000001,1,0,4.8,1.59,1.56,1.56,0,0,1,-2.7755575615628914e-17
209,29.5,0,35178.0,1,4.95,79.3,2.0,32.1,1,0,7.0,2.72,2.76,2.65,2,1,0,-2.7755575615628914e-17
210,22.3,0,35436.0,1,1.7800000000000002,83.5,1.0,50.9,0,0,3.8,2.86,2.69,2.73,1,3,2,-2.7755575615628914e-17
211,23.5,1,25000.0,1,3.87,83.7,1.0,41.7,0,0,6.2,1.51,1.37,1.29,1,3,2,-2.7755575615628914e-17
212,23.1,0,25871.0,1,4.34,91.3,2.0,34.5,0,1,3.6,3.78,3.79,3.81,3,0,0,-2.7755575615628914e-17
213,22.4,0,25000.0,0,3.29,85.9,2.0,45.4,0,0,6.1,1.57,1.48,1.5,1,0,0,1.0
214,20.3,0,49396.0,1,1.5099999999999998,90.4,1.0,22.0,1,1,4.7,1.74,2.44,2.44,0,0,1,1.0
215,22.7,1,25000.0,1,5.8,85.1,5.0,36.2,0,1,6.1,4.0,4.0,4.0,3,4,2,-2.7755575615628914e-17
216,19.3,1,53245.0,1,3.22,81.5,0.0,28.6,1,1,4.8,2.1,2.22,2.23,2,0,0,-2.7755575615628914e-17
217,20.5,1,25000.0,1,3.28,86.1,1.0,28.4,1,0,1.5,3.29,3.33,3.33,0,3,3,-2.7755575615628914e-17
218,19.9,1,52974.0,1,5.73,84.8,2.0,32.3,1,0,6.4,1.88,1.7199999999999998,1.72,0,3,0,-2.7755575615628914e-17
219,21.2,1,25000.0,1,0.5,79.1,0.0,44.1,0,0,7.6,1.87,1.27,1.27,0,1,1,-2.7755575615628914e-17
220,26.1,0,25000.0,1,5.96,70.7,3.0,48.8,1,0,4.0,2.38,1.77,1.77,0,0,0,-2.7755575615628914e-17
221,17.0,0,42091.0,0,6.89,77.8,3.0,26.8,1,0,7.0,3.04,3.42,3.46,2,3,1,-2.7755575615628914e-17
222,22.5,0,51910.0,1,2.84,77.8,0.0,16.9,1,0,4.4,2.3,2.39,2.43,3,2,0,-2.7755575615628914e-17
223,17.5,0,25000.0,1,3.36,86.4,1.0,20.2,1,1,3.1,2.88,2.8,2.8,0,2,1,-2.7755575615628914e-17
224,20.0,1,45815.0,1,4.63,81.5,2.0,53.4,0,1,4.4,3.35,4.0,4.0,0,0,0,-2.7755575615628914e-17
225,23.4,0,25000.0,1,4.33,75.5,2.0,47.8,0,1,5.2,2.13,2.61,2.55,2,2,2,1.0
226,21.1,1,25000.0,1,5.28,80.7,1.0,16.9,0,1,3.1,4.0,3.6,3.7,3,1,0,-2.7755575615628914e-17
227,18.6,1,64566.0,1,4.65,79.4,1.0,49.9,0,1,7.9,3.76,3.78,3.86,3,4,0,-2.7755575615628914e-17
228,19.4,1,25999.0,1,5.08,74.6,0.0,21.5,0,0,2.7,4.0,3.81,3.86,1,1,1,-2.7755575615628914e-17
229,22.5,0,25000.0,1,8.47,93.7,1.0,38.0,1,1,4.5,3.63,4.0,3.94,3,2,2,-2.7755575615628914e-17
230,19.4,0,25000.0,1,1.9299999999999997,80.5,2.0,21.5,1,0,3.8,2.63,2.81,2.81,0,0,1,-2.7755575615628914e-17
231,21.5,1,25000.0,1,5.75,75.7,3.0,56.0,0,0,7.9,2.5,2.64,2.68,1,1,1,-2.7755575615628914e-17
232,21.1,0,26915.0,1,5.92,68.7,0.0,23.2,0,0,2.8,2.88,3.07,3.07,3,3,2,-2.7755575615628914e-17
233,19.6,1,25000.0,1,2.57,82.7,0.0,17.4,0,0,7.0,0.8599999999999999,0.8000000000000003,0.78,1,3,2,-2.7755575615628914e-17
234,25.7,1,33102.0,1,2.96,86.1,4.0,24.5,1,0,5.9,2.4,2.01,1.98,2,3,0,-2.7755575615628914e-17
235,22.4,0,28519.0,1,4.65,76.8,2.0,61.5,0,0,3.3,4.0,4.0,4.0,0,2,2,-2.7755575615628914e-17
236,17.0,0,67228.0,1,2.38,83.1,0.0,33.1,1,0,4.9,1.84,2.04,2.09,2,1,2,1.0
237,21.4,0,38358.0,1,3.2,73.3,2.0,17.7,1,0,5.2,1.77,1.79,1.83,1,1,0,1.0
238,19.5,0,39128.0,0,4.31,80.2,0.0,20.5,0,0,6.6,2.82,2.65,2.65,2,1,0,-2.7755575615628914e-17
239,22.9,0,59820.0,1,3.11,90.7,1.0,9.0,1,0,4.3,3.78,3.77,3.71,1,2,0,-2.7755575615628914e-17
240,19.3,0,25000.0,1,3.7,80.1,4.0,36.5,1,0,6.6,1.5,0.9300000000000002,0.9100000000000001,2,4,3,1.0
241,20.7,0,25000.0,1,2.87,76.8,1.0,15.0,1,0,5.6,0.8500000000000001,0.9400000000000002,0.8799999999999999,2,3,0,-2.7755575615628914e-17
242,22.1,0,61340.0,1,2.77,92.7,1.0,43.3,1,0,6.3,0.0,0.22999999999999998,0.27,1,0,1,1.0
243,22.9,0,32257.0,1,4.61,83.6,0.0,39.5,1,1,3.9,3.18,3.11,3.07,2,3,2,-2.7755575615628914e-17
244,18.4,0,32325.0,0,3.87,78.0,0.0,28.8,1,0,5.1,1.96,1.62,1.62,3,3,3,-2.7755575615628914e-17
245,20.3,1,25000.0,1,4.16,75.1,1.0,44.8,0,0,5.7,0.0,0.1499999999999999,0.08000000000000007,3,3,3,-2.7755575615628914e-17
246,20.0,0,25000.0,0,4.92,72.8,1.0,41.1,0,0,5.6,1.41,1.35,1.36,2,0,2,1.0
247,19.6,1,49416.0,1,4.24,85.4,4.0,31.9,0,1,5.4,2.17,2.0,2.0,1,2,1,1.0
248,24.9,1,53680.0,1,3.56,88.1,3.0,20.8,0,0,9.3,1.51,1.54,1.54,0,0,1,1.0
249,21.9,0,47586.0,0,2.86,82.0,0.0,35.0,1,0,6.5,3.45,3.48,3.48,0,0,2,-2.7755575615628914e-17
250,18.2,1,47848.0,1,4.58,80.4,2.0,34.9,1,0,6.8,2.7,2.88,2.82,3,0,1,-2.7755575615628914e-17
251,23.0,1,38408.52054622264,1,4.493722375590091,71.7,1.0,35.9,0,0,3.8198918833255595,3.04,2.99,3.07,2,2,1,-2.7755575615628914e-17
252,25.7,0,32174.0,0,5.14,70.7,1.0,30.9,0,0,6.5,2.1,2.07,2.17,3,1,0,1.0
253,23.3,1,26763.0,0,2.04,82.6,1.0,33.9,1,0,5.9,0.0,0.3400000000000001,0.43999999999999995,1,4,0,1.0
254,17.7,1,61463.0,1,1.3699999999999997,82.1,3.0,33.6,0,0,8.8,0.0,0.0,0.020000000000000018,3,0,0,1.0
255,19.9,0,25000.0,1,3.04,85.3,2.0,46.3,0,0,5.4,1.93,1.88,1.85,2,3,2,-2.7755575615628914e-17
256,23.8,1,37123.0,1,2.0,85.8,3.0,14.7,1,0,7.0,2.62,2.45,2.43,3,2,2,-2.7755575615628914e-17
257,19.4,1,25000.0,1,2.33,78.7,0.0,18.0,0,1,9.3,0.2200000000000002,0.3799999999999999,0.4099999999999999,1,4,2,1.0
258,22.0,1,25000.0,1,0.9100000000000001,96.8,2.0,30.9,1,0,6.7,1.38,1.65,1.58,1,0,2,-2.7755575615628914e-17
259,22.7,0,37719.68303460711,0,3.2022582921294243,73.3,2.0,20.9,0,1,4.676848148999472,1.86,1.74,1.74,0,4,1,-2.7755575615628914e-17
260,19.0,0,25000.0,1,2.49,78.2,1.0,32.5,1,0,4.2,4.0,3.9000000000000004,3.9,0,1,0,-2.7755575615628914e-17
261,20.9,0,47988.0,1,2.48,88.9,2.0,16.6,1,0,4.6,3.49,3.71,3.74,2,3,0,-2.7755575615628914e-17
262,17.0,1,25000.0,1,3.14,76.9,3.0,18.5,0,0,6.2,1.94,1.81,1.74,2,0,1,1.0
263,18.7,0,34547.02776277851,1,4.325128434068782,82.9,1.0,54.7,1,1,7.264006977631887,2.26,2.48,2.44,1,2,0,1.0
264,20.4,0,32193.0,1,3.66,77.7,2.0,27.2,1,0,6.6,2.13,2.29,2.29,0,1,1,-2.7755575615628914e-17
265,18.3,1,25000.0,1,2.18,78.9,1.0,15.9,0,1,4.8,3.48,3.93,3.96,1,0,3,-2.7755575615628914e-17
266,24.6,0,25000.0,1,5.28,71.6,3.0,28.6,1,0,5.0,1.82,2.46,2.39,2,3,2,-2.7755575615628914e-17
267,17.9,0,34663.0,1,4.36,88.1,3.0,42.4,0,0,5.2,3.44,3.05,3.18,2,4,0,-2.7755575615628914e-17
268,20.0,0,38455.0,1,4.54,88.3,0.0,44.5,0,0,3.1,3.8,4.0,4.0,2,1,1,-2.7755575615628914e-17
269,21.3,1,26302.0,1,3.43,88.2,2.0,12.5,0,0,4.7,1.7,1.5700000000000003,1.55,1,3,0,-2.7755575615628914e-17
270,24.2,1,44629.0,1,5.4,78.6,2.0,20.8,0,1,4.6,4.0,3.98,3.93,1,0,1,-2.7755575615628914e-17
271,17.8,1,27845.0,1,4.64,84.7,2.0,32.7,0,0,10.0,0.0,0.08999999999999986,0.2200000000000002,1,1,0,1.0
272,23.6,1,29977.0,1,4.25,98.0,0.0,29.6,1,0,7.2,1.02,1.13,1.19,2,3,1,1.0
273,21.0,0,34579.0,1,5.3,84.3,3.0,10.8,0,0,3.6,4.0,3.74,3.71,3,4,2,-2.7755575615628914e-17
274,18.8,1,51855.0,1,1.83,72.8,2.0,12.7,1,0,2.7,1.06,1.02,1.02,0,3,0,-2.7755575615628914e-17
275,22.0,0,25000.0,1,4.25,75.2,1.0,17.2,1,0,3.1,0.8599999999999999,1.08,1.13,3,1,0,1.0
276,21.4,1,25000.0,0,3.13,74.8,0.0,8.7,1,1,8.0,2.14,2.67,2.67,2,1,0,-2.7755575615628914e-17
277,19.7,1,25000.0,1,3.06,92.6,3.0,24.5,1,0,3.1,3.03,3.01,3.04,2,2,1,-2.7755575615628914e-17
278,21.2,0,25000.0,1,5.04,85.2,1.0,44.3,1,0,8.4,2.04,2.08,2.05,2,1,0,-2.7755575615628914e-17
279,20.2,1,69964.0,1,5.78,69.4,1.0,22.0,0,1,5.9,3.82,3.98,3.94,3,3,1,-2.7755575615628914e-17
280,21.2,0,41925.0,1,5.65,92.4,1.0,43.0,1,0,5.1,3.74,3.41,3.42,1,3,2,-2.7755575615628914e-17
281,22.5,1,25000.0,1,4.01,86.5,0.0,30.4,1,0,3.4,3.47,3.89,3.96,1,2,0,-2.7755575615628914e-17
282,24.5,1,25000.0,1,3.58,83.4,1.0,27.8,0,1,7.8,2.14,2.08,2.11,2,0,1,-2.7755575615628914e-17
283,18.3,0,37185.0,1,5.61,94.1,0.0,10.0,0,0,6.5,2.88,3.3,3.27,2,3,0,-2.7755575615628914e-17
284,25.7,0,25000.0,1,2.72,80.2,2.0,44.0,0,0,7.1,3.13,2.63,2.6,2,2,3,-2.7755575615628914e-17
285,17.0,1,25000.0,1,6.21,92.9,1.0,31.4,0,0,5.0,1.64,1.88,1.85,2,0,1,1.0
286,20.7,1,66634.0,1,3.5,64.3,1.0,10.8,1,1,6.7,0.96,0.32000000000000006,0.2799999999999998,3,4,1,-2.7755575615628914e-17
287,22.3,0,25000.0,1,3.94,76.1,0.0,34.6,0,1,8.2,2.53,2.35,2.32,2,0,0,-2.7755575615628914e-17
288,21.6,0,52723.0,1,3.31,88.3,1.0,22.9,1,0,6.6,2.01,1.88,1.89,1,1,2,-2.7755575615628914e-17
289,19.6,0,63145.0,1,4.05,95.4,1.0,30.7,0,1,3.6,2.49,2.29,2.25,2,1,1,-2.7755575615628914e-17
290,20.5,1,28765.132465059294,1,3.800675180965975,72.3,3.0,32.9,0,1,5.179979513809643,1.37,1.31,1.31,0,1,2,-2.7755575615628914e-17
291,19.9,0,25000.0,0,3.52,78.7,2.0,44.6,0,0,6.9,1.2,1.21,1.19,3,2,0,1.0
292,19.7,1,25193.0,1,4.2,83.3,1.0,16.5,0,0,8.5,1.85,1.99,1.95,3,0,1,-2.7755575615628914e-17
293,22.9,1,25000.0,1,3.86,74.5,2.0,36.9,0,0,6.6,4.0,3.74,3.74,0,4,1,-2.7755575615628914e-17
294,21.8,0,31972.0,1,0.7599999999999998,79.9,3.0,45.9,0,1,7.5,1.64,1.85,1.85,0,0,0,-2.7755575615628914e-17
295,19.5,1,26281.0,1,7.22,94.7,3.0,60.2,0,1,6.6,3.15,3.14,3.07,3,1,2,-2.7755575615628914e-17
296,23.0,1,36914.0,1,6.06,73.7,1.0,42.6,1,1,3.1,4.0,4.0,4.0,0,3,1,-2.7755575615628914e-17
297,21.7,1,68745.0,1,2.49,80.1,4.0,34.3,0,0,7.0,2.02,2.33,2.32,3,0,1,1.0
298,22.8,1,48557.0,1,3.19,84.2,4.0,33.3,1,0,5.7,3.19,3.7,3.66,1,2,1,-2.7755575615628914e-17
299,22.4,0,39877.0,1,3.78,85.7,4.0,48.6,0,1,9.1,2.0,2.04,2.04,0,1,2,-2.7755575615628914e-17
300,19.2,0,25000.0,1,4.86,75.1,3.0,26.6,0,1,2.9,2.29,2.5,2.49,1,4,1,-2.7755575615628914e-17
301,19.8,1,38794.0,1,4.61,80.6,0.0,39.6,1,0,3.5,1.86,2.17,2.18,1,4,1,-2.7755575615628914e-17
302,22.6,1,83581.0,0,2.57,79.7,2.0,56.3,0,0,6.8,1.15,1.14,1.14,0,2,0,-2.7755575615628914e-17
303,22.3,0,53623.276983705735,1,3.7889820686504994,84.4,0.0,28.7,0,0,5.216469438268235,2.2,2.31,2.32,3,3,3,-2.7755575615628914e-17
304,21.0,0,30466.644343399705,0,3.979373330682028,72.6,4.0,5.799999999999997,0,1,5.7124338164474935,1.59,1.52,1.46,2,3,0,-2.7755575615628914e-17
305,21.3,1,27021.0,1,6.35,92.2,0.0,19.7,1,0,5.3,3.58,4.0,3.93,2,0,0,-2.7755575615628914e-17
306,23.8,0,25000.0,1,3.21,84.1,0.0,33.5,0,0,5.9,2.42,2.43,2.44,1,0,1,-2.7755575615628914e-17
307,19.7,0,48083.0,1,5.37,90.5,4.0,20.0,0,0,4.6,2.87,3.07,3.09,1,0,1,-2.7755575615628914e-17
308,22.2,1,82936.0,1,4.49,77.4,2.0,25.8,0,0,7.3,3.19,3.32,3.39,1,2,2,-2.7755575615628914e-17
309,20.6,1,47341.0,0,2.89,72.2,7.0,26.5,0,1,4.6,1.5,1.32,1.32,0,3,2,1.0
310,20.5,1,25000.0,1,4.76,74.4,2.0,36.7,0,0,6.8,1.39,0.9599999999999997,1.0,3,0,1,-2.7755575615628914e-17
311,23.4,0,28912.692240190212,1,4.263338932067692,87.6,1.0,18.6,1,0,2.659082243951611,4.0,3.97,4.0,1,0,1,-2.7755575615628914e-17
312,22.8,1,32428.0,1,5.2,78.5,0.0,23.0,0,1,8.6,0.08000000000000007,0.0,0.0,3,3,1,1.0
313,22.8,0,50207.0,1,2.99,69.0,2.0,46.9,0,0,1.7000000000000002,3.28,3.17,3.17,0,2,0,-2.7755575615628914e-17
314,23.9,1,25000.0,1,3.89,83.4,2.0,24.2,0,0,3.6,1.66,2.03,2.05,2,3,1,-2.7755575615628914e-17
315,21.0,0,25000.0,1,5.05,79.4,4.0,38.7,0,1,9.6,1.51,1.76,1.84,2,3,0,-2.7755575615628914e-17
316,22.5,1,161652.0,0,1.62,79.6,4.0,30.2,0,0,5.7,0.0,0.1200000000000001,0.1200000000000001,0,1,1,1.0
317,20.3,0,56794.0,1,2.5,68.3,2.0,29.7,0,0,4.3,2.23,2.18,2.09,1,0,1,-2.7755575615628914e-17
318,21.7,0,59283.0,1,4.05,69.9,2.0,38.9,1,0,3.2,1.67,1.51,1.57,3,3,1,-2.7755575615628914e-17
319,20.7,1,25000.0,1,4.23,77.6,0.0,7.699999999999999,1,0,4.7,2.97,2.57,2.53,2,0,0,-2.7755575615628914e-17
320,21.2,1,25000.0,1,3.88,74.6,2.0,35.3,0,1,6.0,2.67,2.7,2.7,0,3,3,-2.7755575615628914e-17
321,22.3,1,29280.17302186139,1,3.8953954776244375,62.400000000000006,1.0,36.6,1,1,5.241770116155067,3.45,3.56,3.61,3,3,0,-2.7755575615628914e-17
322,19.2,0,25000.0,1,3.87,88.7,1.0,40.2,1,0,6.1,3.57,3.46,3.42,1,4,0,-2.7755575615628914e-17
323,25.6,0,77671.0,1,5.33,73.5,2.0,25.5,0,0,2.3,2.13,1.94,1.92,2,2,2,-2.7755575615628914e-17
324,18.8,1,69299.0,1,4.42,74.8,1.0,30.0,0,1,5.8,2.01,2.61,2.67,3,3,1,-2.7755575615628914e-17
325,18.3,1,25000.0,1,2.55,77.8,2.0,5.0,0,0,6.1,3.6,3.9399999999999995,3.95,2,3,0,-2.7755575615628914e-17
326,23.5,1,86712.0,1,4.21,74.3,3.0,22.0,0,0,6.1,2.62,2.63,2.59,3,3,1,-2.7755575615628914e-17
327,22.7,0,29657.0,1,3.9,80.3,2.0,32.1,1,1,5.6,2.23,2.19,2.1,3,2,0,-2.7755575615628914e-17
328,22.4,0,140594.0,1,3.13,90.2,3.0,47.6,1,0,3.3,2.47,2.17,2.17,0,2,0,-2.7755575615628914e-17
329,22.4,0,32429.0,1,2.03,79.7,4.0,52.1,0,1,3.8,1.75,1.35,1.4,1,1,1,-2.7755575615628914e-17
330,21.0,1,42012.0,1,2.4700000000000006,84.1,1.0,25.9,0,0,7.7,2.49,2.89,2.89,0,2,1,-2.7755575615628914e-17
331,19.0,1,68868.0,0,2.9,63.4,5.0,40.5,0,1,4.1,1.56,2.17,2.17,0,0,0,1.0
332,21.2,0,63996.0,1,5.38,82.7,4.0,28.2,1,0,4.2,4.0,4.0,4.0,0,0,0,-2.7755575615628914e-17
333,19.5,1,37219.545614448056,1,4.212265666519057,93.8,2.0,10.600000000000001,0,0,5.888107841146189,1.65,1.26,1.31,1,0,0,1.0
334,23.1,0,27318.0,1,5.59,82.8,4.0,37.3,0,0,3.3,2.05,2.4,2.36,2,3,0,-2.7755575615628914e-17
335,20.7,1,40477.0,1,2.67,83.0,2.0,52.0,1,0,6.6,1.36,1.74,1.75,2,4,2,-2.7755575615628914e-17
336,19.2,1,25000.0,1,3.08,84.3,2.0,25.4,1,1,3.2,3.09,3.16,3.07,1,2,0,-2.7755575615628914e-17
337,20.3,0,32574.0,1,3.27,94.5,3.0,19.1,0,0,7.5,0.49,0.3599999999999999,0.3700000000000001,3,2,0,1.0
338,21.9,0,25000.0,1,3.62,92.8,1.0,30.8,1,0,3.1,3.99,3.57,3.54,2,3,0,-2.7755575615628914e-17
339,19.8,0,25000.0,1,4.31,73.8,1.0,28.5,0,0,5.0,2.76,2.35,2.3,1,1,2,-2.7755575615628914e-17
340,19.2,1,30646.0,1,4.81,91.6,2.0,61.3,1,0,6.1,3.83,3.48,3.49,1,4,0,-2.7755575615628914e-17
341,21.5,1,63409.0,1,5.63,93.0,2.0,42.1,1,1,6.9,2.22,1.89,1.89,2,0,1,1.0
342,21.5,0,51817.0,1,1.1399999999999997,68.3,3.0,31.6,1,1,5.1,2.48,2.43,2.37,1,3,0,-2.7755575615628914e-17
343,19.9,0,28307.0,1,6.63,82.2,2.0,5.0,1,0,4.2,4.0,3.84,3.81,3,3,0,-2.7755575615628914e-17
344,20.0,0,84812.0,0,2.62,86.2,3.0,28.3,1,1,8.1,0.04999999999999982,0.42999999999999994,0.3500000000000001,3,1,1,-2.7755575615628914e-17
345,21.5,1,25000.0,1,4.13,59.6,0.0,52.2,0,0,5.8,1.6100000000000003,2.0,2.02,1,0,2,1.0
346,17.8,0,39853.2927151534,1,4.346477713115487,76.6,2.0,31.0,1,0,6.1162016432208075,2.49,2.19,2.19,1,3,0,-2.7755575615628914e-17
347,17.9,0,25000.0,1,4.83,76.3,0.0,39.9,0,0,2.2,3.49,3.27,3.27,2,4,0,-2.7755575615628914e-17
348,19.4,0,25000.0,1,5.46,76.8,2.0,34.7,0,1,5.8,3.14,3.11,3.11,0,2,0,-2.7755575615628914e-17
349,20.5,0,48532.0,1,5.32,90.4,0.0,24.2,1,0,5.5,3.37,3.05,3.09,2,3,1,-2.7755575615628914e-17
350,21.7,1,25000.0,1,4.54,81.5,2.0,50.3,1,1,3.1,2.78,3.22,3.18,3,3,1,-2.7755575615628914e-17
351,24.2,0,39206.0,1,4.98,85.4,0.0,32.3,0,0,4.1,3.71,3.57,3.6,3,0,0,-2.7755575615628914e-17
352,22.9,0,79839.0,1,2.39,82.7,2.0,21.5,1,1,5.7,3.05,3.09,3.08,2,3,0,-2.7755575615628914e-17
353,20.6,0,25000.0,1,3.08,100.0,3.0,30.3,0,0,6.3,2.99,3.09,3.06,2,1,0,-2.7755575615628914e-17
354,21.0,0,39620.0,1,2.73,90.0,0.0,47.1,0,0,3.7,2.53,2.45,2.4,1,2,0,1.0
355,18.8,0,41084.0,1,0.9199999999999999,81.9,3.0,12.2,1,0,3.7,1.07,1.03,1.07,1,1,1,1.0
356,21.0,0,25000.0,1,2.78,79.9,1.0,33.2,0,1,5.7,3.14,3.37,3.32,3,1,1,-2.7755575615628914e-17
357,20.4,1,67005.0,1,2.6500000000000004,76.4,2.0,30.9,0,1,4.0,4.0,3.33,3.31,3,2,1,-2.7755575615628914e-17
358,21.7,1,25019.0,1,2.79,74.2,3.0,11.5,1,1,5.1,2.19,2.23,2.24,1,2,0,-2.7755575615628914e-17
359,19.2,1,25000.0,1,4.87,72.4,1.0,39.2,1,0,8.7,0.78,0.99,0.9199999999999999,1,1,1,1.0
360,22.1,1,60140.58678088074,0,3.5264501320896655,89.9,2.0,33.1,0,1,5.386420200189945,1.6100000000000003,0.95,0.95,0,2,0,-2.7755575615628914e-17
361,24.4,1,40687.0,1,5.1,74.8,2.0,40.5,0,1,7.3,0.99,1.51,1.54,1,4,0,1.0
362,20.8,1,51801.0,0,1.96,87.1,1.0,43.7,1,1,3.3,2.31,2.29,2.32,1,0,1,-2.7755575615628914e-17
363,21.9,1,67033.0,1,3.15,78.0,1.0,29.3,1,0,4.1,0.0,0.0,0.0,1,0,1,1.0
364,22.5,1,25000.0,1,3.49,76.0,1.0,23.3,1,0,4.1,2.73,3.21,3.19,2,4,0,-2.7755575615628914e-17
365,20.1,1,62937.0,1,5.54,79.4,0.0,12.899999999999999,1,0,3.5,4.0,3.77,3.82,1,2,0,-2.7755575615628914e-17
366,21.5,1,25000.0,1,4.08,96.3,3.0,22.3,1,0,2.3,4.0,4.0,3.96,3,4,1,-2.7755575615628914e-17
367,21.0,0,35359.6800597016,1,4.351993947907764,100.0,1.0,30.1,1,1,4.2017548582448505,2.94,3.1,3.07,3,0,1,-2.7755575615628914e-17
368,21.2,0,25256.0,1,2.57,79.1,0.0,18.4,0,0,6.2,1.54,1.64,1.6,3,0,0,1.0
369,19.3,1,25000.0,1,5.11,78.3,4.0,37.0,0,0,3.8,3.18,3.65,3.54,3,3,2,-2.7755575615628914e-17
370,21.1,0,48693.0,1,3.92,89.6,2.0,19.2,0,0,4.2,2.66,2.61,2.67,2,1,1,-2.7755575615628914e-17
371,22.1,0,34903.0,1,1.7199999999999998,83.2,0.0,8.8,0,0,5.6,2.29,1.6999999999999997,1.69,2,3,1,1.0
372,24.2,1,25000.0,1,4.91,76.8,0.0,23.1,1,0,5.5,1.25,1.15,1.15,0,2,2,-2.7755575615628914e-17
373,23.1,0,44565.0,1,4.38,85.9,2.0,32.2,1,0,7.4,2.79,2.43,2.43,0,0,0,-2.7755575615628914e-17
374,25.7,0,25207.0,1,3.55,88.1,0.0,14.9,0,0,7.5,1.85,1.56,1.52,1,2,0,-2.7755575615628914e-17
375,19.3,0,25000.0,1,3.55,80.1,3.0,19.3,0,0,4.3,3.33,3.75,3.89,2,0,0,-2.7755575615628914e-17
376,22.9,1,30614.0,1,2.61,80.3,0.0,22.4,0,0,5.4,0.1499999999999999,0.43999999999999995,0.44999999999999996,1,0,1,1.0
377,21.4,0,39265.0,0,5.51,95.7,0.0,24.0,1,1,3.7,2.15,2.06,2.04,2,0,1,-2.7755575615628914e-17
378,25.8,1,37568.0,1,4.95,75.4,2.0,33.6,0,0,8.2,1.28,1.22,1.22,0,3,0,-2.7755575615628914e-17
379,19.2,0,25000.0,0,2.62,77.7,4.0,37.7,1,0,6.0,1.7,1.7199999999999998,1.77,1,1,0,1.0
380,19.2,0,49428.0,1,4.07,78.3,3.0,24.3,0,1,7.3,3.92,3.91,3.85,3,0,1,-2.7755575615628914e-17
381,19.7,0,26019.0,0,3.08,95.6,2.0,17.5,1,0,4.8,3.45,3.34,3.44,3,1,1,-2.7755575615628914e-17
382,17.0,0,25000.0,1,2.34,66.2,1.0,31.6,0,0,7.3,1.71,1.37,1.33,3,4,1,-2.7755575615628914e-17
383,19.8,1,25000.0,0,6.02,88.6,0.0,36.2,1,1,6.8,2.63,2.53,2.52,3,1,1,1.0
384,19.3,0,53632.0,1,3.54,81.8,2.0,49.4,0,1,7.8,0.8300000000000001,0.53,0.4099999999999999,2,2,0,-2.7755575615628914e-17
385,21.3,0,29954.0,1,2.91,96.5,1.0,43.8,0,0,3.1,2.64,2.75,2.75,0,3,2,1.0
386,21.8,1,33743.0,1,2.45,84.8,2.0,14.9,0,1,5.6,2.27,2.72,2.79,1,4,2,-2.7755575615628914e-17
387,25.1,0,55686.0,1,3.69,64.8,1.0,28.3,0,1,7.5,0.8599999999999999,1.02,1.08,2,2,2,1.0
388,23.1,1,42749.16834903002,1,3.5778686091436307,94.9,1.0,35.5,1,0,4.418724737099724,2.45,2.11,2.11,0,3,0,-2.7755575615628914e-17
